,body_hash,type,dim,scale,center_ecl,x_ecl,y_ecl,z_ecl,r_ecl,q_ecl,f_ecl,ns_ecl,x_obs,y_obs,z_obs,r_obs,q_obs,f_obs,ns_obs,x_luz,y_luz,z_luz,r_luz,q_luz,f_luz,ns_luz,n_equ,alpha_equ,center_equ,x_equ,y_equ,z_equ,r_equ,q_equ,f_equ,ns_equ,w,t0,asp,dsp,albedo_gray_normal,tau_gray_optical,unset,visible,shadow,illuminated,transit,indirect,occult,emit,hidden
1247,thering,0,2,1.0,"[0, 0, 0]",1.087450991597059,-1.5526533538515797,-1.087450991597059,2.185367647668788,5.323371503756114,-0.5208360611483112,[0.70710678 0.         0.70710678],1.6670134247052641,-1.087450991597059,0.9024125099999516,2.185367647668788,5.705170450015129,0.42567315316468357,[ 0.63245553  0.70710678 -0.31622777],-1.5526533538515797,-1.087450991597059,1.087450991597059,2.1853676476687878,3.7525751769612175,0.520836061148311,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.5526533538515797,-1.5378879407326316,0.0,2.185367647668788,3.9222132394144325,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1248,thering,0,2,1.0,"[0, 0, 0]",-0.060258638948161684,2.184479495936854,0.060258638948161684,2.1861410922683606,1.5983742289465908,0.027567421071052166,[0.70710678 0.         0.70710678],-1.0308258948417388,0.060258638948161684,-1.9269093767637715,2.1861410922683615,3.08320244297444,-1.0788610372473904,[ 0.63245553  0.70710678 -0.31622777],2.184479495936854,0.060258638948161684,-0.060258638948161684,2.1861410922683606,0.027577902151694134,-0.027567421071052162,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",2.184479495936854,0.08521858445063388,0.0,2.1861410922683606,0.03899116196304675,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1249,thering,0,2,1.0,"[0, 0, 0]",-0.9993234770137092,-1.668921559483743,0.9993234770137092,2.186914263324282,4.172864099527011,0.474569929640178,[0.70710678 0.         0.70710678],-0.1474576792215193,0.9993234770137092,1.939639867671064,2.186914263324282,1.7172966748220042,1.090655753176835,[ 0.63245553  0.70710678 -0.31622777],-1.668921559483743,0.9993234770137092,-0.9993234770137092,2.186914263324282,2.602067772732114,-0.474569929640178,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.668921559483743,1.4132568143906254,0.0,2.186914263324282,2.4389543916921568,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1250,thering,0,2,1.0,"[0, 0, 0]",1.5345621650924461,0.2760670894758032,-1.5345621650924461,2.1876871611265796,0.17799566833830802,-0.7774357046021733,[0.70710678 0.         0.70710678],1.2490931710547035,-1.5345621650924461,-0.9331989747365582,2.18768716112658,5.395592554419977,-0.4406956457897263,[ 0.63245553  0.70710678 -0.31622777],0.2760670894758032,-1.5345621650924461,1.5345621650924461,2.1876871611265796,4.890384648722998,0.7774357046021733,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.2760670894758032,-2.170198626178358,0.0,2.18768716112658,4.838917621420357,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1251,thering,0,2,1.0,"[0, 0, 0]",-1.263846301418834,1.26283066464385,1.263846301418834,2.1884597859647688,2.356596455593512,0.6156691335108169,[0.70710678 0.         0.70710678],-1.6951735392766587,1.263846301418834,-0.5643008354691154,2.1884597859647688,2.5009419672535116,-0.2607993575798772,[ 0.63245553  0.70710678 -0.31622777],1.26283066464385,1.263846301418834,-1.263846301418834,2.1884597859647688,0.7858001287986154,-0.6156691335108169,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.26283066464385,1.7873485802215896,0.0,2.1884597859647688,0.9556955439698811,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1252,thering,0,2,1.0,"[0, 0, 0]",0.3288537509760151,-2.139263372179746,-0.3288537509760151,2.1892321381278523,4.86491789407434,-0.15078492602192578,[0.70710678 0.         0.70710678],1.250843401129132,-0.3288537509760151,1.7663474604201064,2.189232138127853,6.026097549224078,0.938773715555258,[ 0.63245553  0.70710678 -0.31622777],-2.139263372179746,-0.3288537509760151,0.3288537509760151,2.1892321381278523,3.294121567279444,0.15078492602192578,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-2.139263372179746,-0.465069434667545,0.0,2.189232138127852,3.3556587736980816,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1253,thering,0,2,1.0,"[0, 0, 0]",0.7795941394797147,1.8922432269178557,-0.7795941394797147,2.190004217904325,1.17999266582513,-0.36396081392932156,[0.70710678 0.         0.70710678],-0.14894670077553918,-0.7795941394797147,-2.0411188922881736,2.1900042179043253,4.523607328345392,-1.1999361954266234,[ 0.63245553  0.70710678 -0.31622777],1.8922432269178557,-0.7795941394797147,0.7795941394797147,2.190004217904325,5.89238164620982,0.36396081392932156,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.8922432269178557,-1.102512605198795,0.0,2.190004217904325,5.755622003427192,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1254,thering,0,2,1.0,"[0, 0, 0]",-1.4791877563036588,-0.6507739680321546,1.4791877563036588,2.1907760255821724,3.556060647607593,0.7412208202643242,[0.70710678 0.         0.70710678],-1.0319907837307154,1.4791877563036588,1.243582807118944,2.190776025582173,2.17995948590725,0.6036423542103806,[ 0.63245553  0.70710678 -0.31622777],-0.6507739680321546,1.4791877563036588,-1.4791877563036588,2.190776025582173,1.9852643208126965,-0.7412208202643242,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.6507739680321546,2.091887386260863,0.0,2.190776025582173,1.872399925975806,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1255,thering,0,2,1.0,"[0, 0, 0]",1.4020387350706023,-0.9335178010170765,-1.4020387350706023,2.191547561448874,5.695762973450112,-0.6941706813694226,[0.70710678 0.         0.70710678],1.6715034197383356,-1.4020387350706023,0.20795292077098515,2.1915475614488744,5.585235901464433,0.09503159249818846,[ 0.63245553  0.70710678 -0.31622777],-0.9335178010170765,-1.4020387350706023,1.4020387350706023,2.191547561448874,4.124966646655215,0.6941706813694226,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.9335178010170765,-1.982782194109265,0.0,2.1915475614488744,4.272363155704916,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1256,thering,0,2,1.0,"[0, 0, 0]",-0.5881376780099911,2.0284107023306266,0.5881376780099911,2.1923188257914026,1.8530076246197105,0.2715987920834216,[0.70710678 0.         0.70710678],-1.433179174603564,0.5881376780099911,-1.5512425210479046,2.192318825791403,2.752176357002787,-0.7860686310549395,[ 0.63245553  0.70710678 -0.31622777],2.0284107023306266,0.5881376780099911,-0.5881376780099911,2.1923188257914026,0.28221129782481374,-0.2715987920834216,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",2.0284107023306266,0.8317522807843498,0.0,2.1923188257914026,0.3891410782535303,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1257,thering,0,2,1.0,"[0, 0, 0]",-0.535371523390683,-2.058251106554047,0.535371523390683,2.193089818896226,4.457917967988399,0.24660951787751523,[0.70710678 0.         0.70710678],0.44162702999612835,0.535371523390683,2.0803811795114426,2.1930898188962265,0.8810568310933449,1.2488057737422114,[ 0.63245553  0.70710678 -0.31622777],-2.058251106554047,0.535371523390683,-0.535371523390683,2.193089818896226,2.887121641193503,-0.24660951787751523,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-2.058251106554047,0.7571296692874486,0.0,2.193089818896226,2.7891043079826403,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1258,thering,0,2,1.0,"[0, 0, 0]",1.3783613432037476,1.006610196995982,-1.3783613432037476,2.1938605410493093,0.6307700811754732,-0.6793419478158566,[0.70710678 0.         0.70710678],0.782674098919105,-1.3783613432037476,-1.516761463123288,2.1938605410493093,5.228817669064807,-0.7633785446779926,[ 0.63245553  0.70710678 -0.31622777],1.006610196995982,-1.3783613432037476,1.3783613432037476,2.1938605410493093,5.343159061560163,0.6793419478158566,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.006610196995982,-1.9492973054095362,0.0,2.1938605410493093,5.189067537710841,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1259,thering,0,2,1.0,"[0, 0, 0]",-1.4976876254943907,0.5746901306634726,1.4976876254943907,2.1946309925361147,2.7752005465130036,0.7510854232350922,[0.70710678 0.         0.70710678],-1.5965817754986344,1.4976876254943907,0.15576778866843655,2.1946309925361147,2.388144034784839,0.07103648486024444,[ 0.63245553  0.70710678 -0.31622777],0.5746901306634726,1.4976876254943907,-1.4976876254943907,2.1946309925361147,1.2044042197181068,-0.7510854232350922,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.5746901306634726,2.1180501521725246,0.0,2.194630992536115,1.3058454602603646,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1260,thering,0,2,1.0,"[0, 0, 0]",0.8301423117736724,-1.8551317467050867,-0.8301423117736724,2.195401173641606,5.133148871320321,-0.3877731534913733,[0.70710678 0.         0.70710678],1.5721419946200017,-0.8301423117736724,1.2880293491152475,2.1954011736416064,5.7973638859477346,0.626970695861618,[ 0.63245553  0.70710678 -0.31622777],-1.8551317467050867,-0.8301423117736724,0.8301423117736724,2.195401173641606,3.5623525445254245,0.3877731534913733,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.8551317467050867,-1.1739985160100819,0.0,2.195401173641606,3.705808689988565,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1261,thering,0,2,1.0,"[0, 0, 0]",0.2740670916082166,2.1616988438838223,-0.2740670916082166,2.1961710846502434,1.4446859555448786,-0.12511934136571898,[0.70710678 0.         0.70710678],-0.7216080534687328,-0.2740670916082166,-2.0560487541691,2.196171084650244,3.50456531525888,-1.2116493687120207,[ 0.63245553  0.70710678 -0.31622777],2.1616988438838223,-0.2740670916082166,0.2740670916082166,2.1961710846502434,6.157074935929568,0.12511934136571898,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",2.1616988438838223,-0.38758939795248937,0.0,2.196171084650244,6.105771919717675,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1262,thering,0,2,1.0,"[0, 0, 0]",-1.2350431896239653,-1.33262342483075,1.2350431896239653,2.196940725845992,3.964976004835126,0.5970012981146883,[0.70710678 0.         0.70710678],-0.5086888975929121,1.2350431896239653,1.7442627319615256,2.1969407258459923,1.9615014677849851,0.9172798347915333,[ 0.63245553  0.70710678 -0.31622777],-1.33262342483075,1.2350431896239653,-1.2350431896239653,2.196940725845992,2.3941796780402296,-0.5970012981146883,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.33262342483075,1.746614828882738,0.0,2.196940725845992,2.2225498422662895,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1263,thering,0,2,1.0,"[0, 0, 0]",1.5477435168298816,-0.1972553799766685,-1.5477435168298816,2.1977100975123176,6.156421617650597,-0.781370143483986,[0.70710678 0.         0.70710678],1.4725591738575587,-1.5477435168298816,-0.5157413676510885,2.1977100975123176,5.472899300790819,-0.23688129254377127,[ 0.63245553  0.70710678 -0.31622777],-0.1972553799766685,-1.5477435168298816,1.5477435168298816,2.1977100975123176,4.585625290855701,0.781370143483986,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.1972553799766685,-2.1888398725758496,0.0,2.1977100975123176,4.6225130719953995,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1264,thering,0,2,1.0,"[0, 0, 0]",-1.0474065159096837,1.624558393347054,1.0474065159096837,2.1984791999321907,2.1434600430633886,0.4965820483397872,[0.70710678 0.         0.70710678],-1.6633534680484785,1.0474065159096837,-0.9846347664466887,2.1984791999321915,2.5796237836086635,-0.4643825863759421,[ 0.63245553  0.70710678 -0.31622777],1.624558393347054,1.0474065159096837,-1.0474065159096837,2.1984791999321907,0.5726637162684919,-0.49658204833978714,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.624558393347054,1.4812565001174258,0.0,2.198479199932191,0.7392909945440138,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1265,thering,0,2,1.0,"[0, 0, 0]",-0.0036364955945164487,-2.1992420203699625,0.0036364955945164487,2.199248033388088,4.710735459650448,0.0016535184737754625,[0.70710678 0.         0.70710678],0.9802783507645559,0.0036364955945164487,1.968688152878329,2.1992480333880886,0.00370963911479597,1.1087994930733478,[ 0.63245553  0.70710678 -0.31622777],-2.1992420203699625,0.0036364955945164487,-0.0036364955945164487,2.199248033388088,3.1399391328555515,-0.0016535184737754625,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-2.1992420203699625,0.005142781389275174,0.0,2.199248033388088,3.139254224273124,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1266,thering,0,2,1.0,"[0, 0, 0]",1.053503719611654,1.6187442224505633,-1.053503719611654,2.200016598161991,0.9938480814700709,-0.4993576382574911,[0.70710678 0.         0.70710678],0.2183579487233145,-1.053503719611654,-1.918990034153908,2.2000165981619912,4.916763443624327,-1.059808027880067,[ 0.63245553  0.70710678 -0.31622777],1.6187442224505633,-1.053503719611654,1.053503719611654,2.200016598161991,5.70623706185476,0.4993576382574911,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.6187442224505633,-1.4898792482853036,0.0,2.2000165981619912,5.539217454001324,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1267,thering,0,2,1.0,"[0, 0, 0]",-1.5505452421434933,-0.18727801832435315,1.5505452421434933,2.20078489453539,3.2617924471767656,0.7817774661043394,[0.70710678 0.         0.70710678],-1.3030965495157485,1.5505452421434933,0.8609314645902266,2.20078489453539,2.269697554455869,0.40192745113713935,[ 0.63245553  0.70710678 -0.31622777],-0.18727801832435315,1.5505452421434933,-1.5505452421434933,2.2007848945353894,1.690996120381869,-0.7817774661043394,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.18727801832435315,2.1928021105124036,0.0,2.20078489453539,1.6559953765508482,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1268,thering,0,2,1.0,"[0, 0, 0]",1.233206197121844,-1.3435922828754983,-1.233206197121844,2.2015529227892827,5.454974856967024,-0.5945703322540702,[0.70710678 0.         0.70710678],1.703885890526128,-1.233206197121844,0.6502388940138067,2.201552922789283,5.656689703524654,0.2998267084411686,[ 0.63245553  0.70710678 -0.31622777],-1.3435922828754983,-1.233206197121844,1.233206197121844,2.2015529227892827,3.8841785301721274,0.5945703322540702,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.3435922828754983,-1.7440169291722605,0.0,2.201552922789283,4.055958606279049,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1269,thering,0,2,1.0,"[0, 0, 0]",-0.26766270080578713,2.169545977586929,0.26766270080578713,2.202320683204178,1.693548717049423,0.12183787306029534,[0.70710678 0.         0.70710678],-1.209655254856293,0.26766270080578713,-1.8207985156696584,2.2023206832041793,2.923829503365867,-0.9733299798407558,[ 0.63245553  0.70710678 -0.31622777],2.169545977586929,0.26766270080578713,-0.26766270080578713,2.2023206832041784,0.12275239025452633,-0.12183787306029532,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",2.169545977586929,0.37853222162095623,0.0,2.202320683204179,0.1727365288285725,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1270,thering,0,2,1.0,"[0, 0, 0]",-0.8391963215086757,-1.856097136312758,0.8391963215086757,2.2030881760600973,4.287765549278502,0.3907891323509792,[0.70710678 0.         0.70710678],0.079471865383137,0.8391963215086757,2.035443752127442,2.2030881760600978,1.4763779369303864,1.1781632910635442,[ 0.63245553  0.70710678 -0.31622777],-1.856097136312758,0.8391963215086757,-0.8391963215086757,2.2030881760600978,2.7169692224836064,-0.3907891323509792,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.856097136312758,1.1868028193711817,0.0,2.2030881760600978,2.572699758556773,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1271,thering,0,2,1.0,"[0, 0, 0]",1.5058747178659537,0.5671519192482404,-1.5058747178659537,2.2038554016365715,0.36019564415049216,-0.7522605976586259,[0.70710678 0.         0.70710678],1.0932572448969287,-1.5058747178659537,-1.1807237449527328,2.203855401636572,5.340348938252379,-0.5654001400807568,[ 0.63245553  0.70710678 -0.31622777],0.5671519192482404,-1.5058747178659537,1.5058747178659537,2.2038554016365715,5.072584624535182,0.7522605976586259,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.5671519192482404,-2.1296284492407898,0.0,2.2038554016365715,4.972662988285883,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1272,thering,0,2,1.0,"[0, 0, 0]",-1.3817624274380882,1.0206982606972461,1.3817624274380882,2.2046223602126465,2.505367372652733,0.6773842875597965,[0.70710678 0.         0.70710678],-1.6923560256896435,1.3817624274380882,-0.2949973348726006,2.2046223602126465,2.4568878027889514,-0.13421110908390071,[ 0.63245553  0.70710678 -0.31622777],1.0206982606972461,1.3817624274380882,-1.3817624274380882,2.204622360212646,0.9345710458578361,-0.6773842875597965,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.0206982606972461,1.9541071648605144,0.0,2.2046223602126465,1.0894409108344973,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1273,thering,0,2,1.0,"[0, 0, 0]",0.5315232292121455,-2.0733323381918907,-0.5315232292121455,2.2053890520668835,4.963346207975249,-0.2434075209220965,[0.70710678 0.         0.70710678],1.4026312384845543,-0.5315232292121455,1.616740404830549,2.205389052066884,5.92095854634989,0.8228486305169473,[ 0.63245553  0.70710678 -0.31622777],-2.0733323381918907,-0.5315232292121455,0.5315232292121455,2.2053890520668835,3.3925498811803525,0.24340752092209655,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-2.0733323381918907,-0.7516873594681595,0.0,2.2053890520668835,3.4894041405636074,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1274,thering,0,2,1.0,"[0, 0, 0]",0.598593535801034,2.0372760118839532,-0.598593535801034,2.206155477477359,1.2850183600705276,-0.27477336206533715,[0.70710678 0.         0.70710678],-0.3756991955232114,-0.598593535801034,-2.089894227989489,2.2061554774773593,4.151895948598815,-1.2447041673180554,[ 0.63245553  0.70710678 -0.31622777],2.0372760118839532,-0.598593535801034,0.598593535801034,2.2061554774773584,5.997407340455217,0.2747733620653372,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",2.0372760118839532,-0.8465390966786872,0.0,2.206155477477359,5.889367370291808,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1275,thering,0,2,1.0,"[0, 0, 0]",-1.414967657022578,-0.9307180936192831,1.414967657022578,2.2069216367216664,3.7234081538472346,0.695995776669677,[0.70710678 0.         0.70710678],-0.849355761782091,1.414967657022578,1.465252343501911,2.2069216367216673,2.111410761724792,0.7260686147983716,[ 0.63245553  0.70710678 -0.31622777],-0.9307180936192831,1.414967657022578,-1.414967657022578,2.2069216367216664,2.1526118270523384,-0.695995776669677,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.9307180936192831,2.0010664508806117,0.0,2.206921636721667,2.0061452928413317,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1276,thering,0,2,1.0,"[0, 0, 0]",1.488421175367095,-0.6656493370347463,-1.488421175367095,2.2076875300769188,5.862646967894678,-0.7398798827595472,[0.70710678 0.         0.70710678],1.6289718042658565,-1.488421175367095,-0.07026731873924763,2.207687530076919,5.542842583171166,-0.03183384752741508,[ 0.63245553  0.70710678 -0.31622777],-0.6656493370347463,-1.488421175367095,1.488421175367095,2.2076875300769188,4.291850641099781,0.7398798827595472,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-0.6656493370347463,-2.104945412727449,0.0,2.207687530076919,4.406108522569532,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1277,thering,0,2,1.0,"[0, 0, 0]",-0.779842551122198,1.9133626266869692,0.779842551122198,2.2084531578197475,1.9578174649031492,0.3609007393801479,[0.70710678 0.         0.70710678],-1.5531941621983596,0.779842551122198,-1.362607368340629,2.208453157819748,2.676274805681926,-0.6649201219665386,[ 0.63245553  0.70710678 -0.31622777],1.9133626266869692,0.779842551122198,-0.779842551122198,2.2084531578197475,0.3870211381082525,-0.3609007393801479,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.9133626266869692,1.1028639123126462,0.0,2.2084531578197475,0.522886445119056,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1278,thering,0,2,1.0,"[0, 0, 0]",-0.33899154733089953,-2.1565750466393014,0.33899154733089953,2.209218520226304,4.556474991679017,0.15405271322275849,[0.70710678 0.         0.70710678],0.6612464231211601,0.33899154733089953,2.080500989872049,2.2092185202263046,0.47372059285753065,1.2277553184056422,[ 0.63245553  0.70710678 -0.31622777],-2.1565750466393014,0.33899154733089953,-0.33899154733089953,2.209218520226304,2.9856786648841207,-0.15405271322275849,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-2.1565750466393014,0.4794064437651991,0.0,2.209218520226304,2.9228496748472566,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1279,thering,0,2,1.0,"[0, 0, 0]",1.2804797502124412,1.266795488044363,-1.2804797502124412,2.2099836175722634,0.7800260974644683,-0.6180008028219683,[0.70710678 0.         0.70710678],0.5787677411433444,-1.2804797502124412,-1.7057042830002813,2.209983617572264,5.1368989578036155,-0.8816947982889105,[ 0.63245553  0.70710678 -0.31622777],1.266795488044363,-1.2804797502124412,1.2804797502124412,2.2099836175722634,5.492415077849158,0.6180008028219683,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",1.266795488044363,-1.8108718290945474,0.0,2.209983617572263,5.322812904576367,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1280,thering,0,2,1.0,"[0, 0, 0]",-1.5497990565308326,0.2892308394984132,1.5497990565308326,2.210748450132822,2.9570903756912266,0.7768395826941752,[0.70710678 0.         0.70710678],-1.5155303804087494,1.5497990565308326,0.4343952810504831,2.2107484501328223,2.3450155127605163,0.19777929662741775,[ 0.63245553  0.70710678 -0.31622777],0.2892308394984132,1.5497990565308326,-1.5497990565308326,2.2107484501328223,1.38629404889633,-0.7768395826941752,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",0.2892308394984132,2.1917468446989306,0.0,2.210748450132822,1.4395908271249809,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1281,thering,0,2,1.0,"[0, 0, 0]",1.0049717241863703,-1.6943593174894485,-1.0049717241863703,2.211513018182701,5.247740116946559,-0.4717291076406477,[0.70710678 0.         0.70710678],1.6566145587416687,-1.0049717241863703,1.0660440267374436,2.2115130181827016,5.737896399183643,0.5029848426011244,[ 0.63245553  0.70710678 -0.31622777],-1.6943593174894485,-1.0049717241863703,1.0049717241863703,2.211513018182701,3.6769437901516624,0.4717291076406477,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.6943593174894485,-1.4212446421458382,0.0,2.2115130181827016,3.839554056854091,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1282,thering,0,2,1.0,"[0, 0, 0]",0.06828888811468825,2.210168365744693,-0.06828888811468825,2.2122773219961482,1.539908557930911,-0.030873045093895643,[0.70710678 0.         0.70710678],-0.9273379031320224,-0.06828888811468825,-2.007374402196365,2.2122773219961487,3.215099677122863,-1.1370060985782224,[ 0.63245553  0.70710678 -0.31622777],2.210168365744693,-0.06828888811468825,0.06828888811468825,2.2122773219961482,6.2522975383156005,0.03087304509389564,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",2.210168365744693,-0.096575071731171,0.0,2.212277321996148,6.239517286582291,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
1283,thering,0,2,1.0,"[0, 0, 0]",-1.1064092277219224,-1.565014156763092,1.1064092277219224,2.2130413618469347,4.0970042272530245,0.5235406235394426,[0.70710678 0.         0.70710678],-0.2897068895933482,1.1064092277219224,1.8945924649325674,2.2130413618469347,1.8268910768469449,1.0276823236495938,[ 0.63245553  0.70710678 -0.31622777],-1.565014156763092,1.1064092277219224,-1.1064092277219224,2.2130413618469342,2.526207900458128,-0.5235406235394426,[0.         0.70710678 0.70710678],[0.70710678 0.         0.70710678],0,"[0, 0, 0]",-1.565014156763092,1.564698935379085,0.0,2.2130413618469342,2.3562952091318152,0.0,"[0, 0, 1]",0,0,0.010613488694560112,0.11624763874381927,1,0.0,0,1,0,0,0,0,0,0,0
